"Employers who were issued a positive Labour Market Impact Assessment (LMIA) by Stream, National Occupational Classification (NOC) 2011 and business location in 2018 (January-March)",,,,, 
Province/Territory,Stream,Employer,Address,Occupation,Approved Positions 
,,Marquis Entertainment Inc.,"Toronto, ON M5H 4E8",5135-Actors and comedians,1
,,Martinrea International Inc.,"Vaughan, ON L4K 5B2",2243-Industrial instrument technicians and mechanics,1
,,Martinrea Metallic Canada Inc.,"Vaughan, ON L4K 5B8","7301-Contractors and supervisors, mechanic trades",1
,,Massiv Die-Form,"Aurora, ON L4G 7K1",2232-Mechanical engineering technologists and technicians,1
,,Mastrandrea Commercial Bakeries Ltd,"Toronto, ON M5V 1M5",6321-Chefs,1
,,Matawa First Nations Management,"Thunder Bay, ON P7B 2A9",4021-College and other vocational instructors,2
,,Meet the Darlings Productions Inc.,"Ancaster, ON L9G 2X1","5131-Producers, directors, choreographers and related occupations",2
,,Metal Tronics Inc.,"Mississauga, ON L4V 1L2","7384-Other trades and related occupations, n.e.c.",1
,,Millworks Custom Manufacturing (2001) Inc,"Toronto, ON M6M 4M7","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
,,Mississauga Salt & Pepper Restaurant Inc.,"Mississauga, ON L5N 7X1",6322-Cooks,1
,,mobileLIVE Inc.,"TORONTO, ON M5H 1J8",2174-Computer programmers and interactive media developers,1
,,Mood and Anxiety Disorder Inc.,"Toronto, ON M4W 2N4",3111-Specialist physicians,1
,,Mrtazzy Motorsports Corp,"Milton, ON L9T 5B6","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",3
,,Multitech Contracting 2000 Inc,"Concord, ON L4K 4J9",7272-Cabinetmakers,2
,,Naan Bar Inc.,"TORONTO, ON M2K 1E6",6321-Chefs,1
,,Narang Sales Corporation,"Etobicoke, ON M9V 1A7","0124-Advertising, marketing and public relations managers",1
,,,,1221-Administrative officers,1
,,NAV Canada,"Ottawa, ON K1P 5L6",2272-Air traffic controllers and related occupations,3
,,Navigate Space Inc.,"Toronto, ON M5E 1M1","0651-Managers in customer and personal services, n.e.c.",1
,,New Endeavours Inc.,"Brampton, ON L6Y 3J2","2271-Air pilots, flight engineers and flying instructors",1
,,Nivaco Technology Inc.,"Woodbridge, ON L4L 8L9",2252-Industrial designers,1
,,NMT Specialized Machining Inc.,"Kitchener, ON N2E 3E1",7231-Machinists and machining and tooling inspectors,4
,,No Fixed Address Inc.,"TORONTO, ON M4M 3G3","0015-Senior managers - trade, broadcasting and other services, n.e.c.",1
,,Nortex Roofing Ltd.,"Etobicoke, ON M9W 1N1",7291-Roofers and shinglers,1
,,Nubiyota Corp.,"Toronto, ON M2R 2J2",2121-Biologists and related scientists,1
,,Nuvia Canada Inc.,"TORONTO, ON M5H 3G2",2263-Inspectors in public and environmental health and occupational health and safety,54
,,OMEGA FOOD IMPORTERS CO. LTD,"Mississauga, ON L5T 2W9","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
,,Ontario Heating LTD,"Toronto, ON M6M 1B7",7441-Residential and commercial installers and servicers,1
,,Ontario Teachers' Pension Plan Board,"Toronto, ON M2M 4H5","0122-Banking, credit and other investment managers",1
,,On-Time Human Resources Inc.,"Mississuaga, ON L4W 2M6",1241-Administrative assistants,1
,,OPC TV Inc.,"TORONTO, ON M5A 2N4","5131-Producers, directors, choreographers and related occupations",6
,,Orange Law and Public Relations,"TORONTO, ON M4Y 1R7",6221-Technical sales specialists - wholesale trade,1
,,O-Two Medical Technologies Inc.,"Brampton, ON L6T 5M4",0601-Corporate sales managers,1
,,Page Solutions International Inc.,"Toronto, ON M1K 2M5",2174-Computer programmers and interactive media developers,1
,,Pandora Jewelry Ltd.,"Toronto, ON M9C 5K5","1123-Professional occupations in advertising, marketing and public relations",1
,,Paradigm Orillia Technology Inc.,"Orillia, ON L3V 0T7",7231-Machinists and machining and tooling inspectors,1
,,Paramount Structures Ltd.,"Bolton, ON L7E 1W2",7271-Carpenters,1
,,Partners Film Inc.,"Toronto, ON M5A 3C4","5131-Producers, directors, choreographers and related occupations",3
,,Patriot Forge Co.,"BRANTFORD, ON N3T 5S7",0911-Manufacturing managers,1
,,PE Pharma Inc.,"North York, ON M3B 3P6",4163-Business development officers and marketing researchers and consultants,1
,,Peel Financial Inc.,"Brampton, ON L6T 4W8",1241-Administrative assistants,1
,,Pembroke Regional Hospital Inc.,"Pembroke, ON K8A 1G8",3111-Specialist physicians,1
,,PERI Formwork Systems Inc.,"Bolton, ON L7E 1K1",2253-Drafting technologists and technicians,1
,,Plan Group Inc.,"Vaughan, ON L4K 4T4",0711-Construction managers,1
,,Pocket Knife Productions Inc.,"TORONTO, ON M4M 0A1",4216-Other instructors,1
,,Pointone Graphics Inc.,"Etobicoke, ON M8Z 5J4","7303-Supervisors, printing and related occupations",1
,,Prana Masonry Inc.,"MAPLE, ON L6A 1V4",7281-Bricklayers,1
,,Premform Limited,"Brampton, ON L6S 5X2",7271-Carpenters,5
,,,,7282-Concrete finishers,1
,,Priority Tooling Solutions Inc,"London, ON N5V 1V3",2252-Industrial designers,1
,,Procom Consultants Group Ltd,"Toronto, ON M4S 2C6",1122-Professional occupations in business management consulting,1
,,Promast Inc.,"Mississauga, ON L4X 2G1",1311-Accounting technicians and bookkeepers,1
,,Protest The Hero Inc,"TORONTO, ON M1L 3T4","7512-Bus drivers, subway operators and other transit operators",1
,,Providr Inc.,"Toronto, ON M3H 5T5",2281-Computer network technicians,1
,,Public Services and Procurement Canada,"Ottawa, ON K1A 0S5","5125-Translators, terminologists and interpreters",30
,,Punjabi Dhaba Inc.,"Mississauga, ON L4T 1A6",6322-Cooks,1
,,Quality Rugs of Canada Ltd.,"Vaughan, ON L4H 0L8",7283-Tilesetters,2
,,Queen's University,"KINGSTON, ON K7L 3N6",4011-University professors and lecturers,4
,,Quinn Dressel Associates,"Toronto, ON M4W 3P4",2253-Drafting technologists and technicians,1
,,R&C Energy Saving Inc,"Richmond Hill, ON L4B 1E4",4163-Business development officers and marketing researchers and consultants,1
,,Rack & Pinion Creative Inc,"Toronto, ON M6H 1M3",5241-Graphic designers and illustrators,1
,,Radke Films Ltd,"TORONTO, ON M5A 2N4","5131-Producers, directors, choreographers and related occupations",7
,,Rakesh Majithia CPA Professional Corp,"Mississauga, ON L4Z 2J1",1221-Administrative officers,1
,,Ras-Con Group Inc.,"Richmond Hill, ON L4C 9T3",7283-Tilesetters,1
,,Raytheon Canada Limited,"Midland, ON L4R 5B8",2111-Physicists and astronomers,1
,,Razor Logic Systems Inc.,"Toronto, ON M2N 6K8",2174-Computer programmers and interactive media developers,1
,,Reliable Appliance Repair,"North York, ON M2M 3Z1",7332-Appliance servicers and repairers,1
,,Revamp Renovation Services Inc.,"Georgetown, ON L7G 4S1","7205-Contractors and supervisors, other construction trades, installers, repairers and servicers",1
,,Ricarda's Inc.,"Cambridge, ON N1T 1J6",0631-Restaurant and food service managers,1
,,Richardson International Currency Exhange Inc.,"Toronto, ON M3B 3K9",0125-Other business services managers,1
,,Roofs on Homes Inc.,"Mississauga, ON L5M 2C6",7291-Roofers and shinglers,1
,,Royal Canadian Steel Inc.,"Brampton, ON L6T 4A3",2282-User support technicians,1
,,Rush Truck Trailer Repair Ltd,"Mississauga, ON L4W 1G6","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
,,RYPL.COM INC.,"Toronto, ON M6K 3P6",2175-Web designers and developers,1
,,Salesforce.com Canada Corporation,"TORONTO, ON M5J 2R8","0124-Advertising, marketing and public relations managers",1
,,Salkreation IT Consulting Inc.,"Mississauga, ON L4Y 3P5","0124-Advertising, marketing and public relations managers",1
,,Sanjha Punjab Radio and TV Inc.,"BRAMPTON, ON L6S 5Z4","0651-Managers in customer and personal services, n.e.c.",1
,,Scarboro Steel Works Inc.,"Scarborough, ON M1L 4J1",0711-Construction managers,1
,,Sequoia Content Limited,"Toronto, ON M5B 2E7","5131-Producers, directors, choreographers and related occupations",1
,,Sev & Maddie Inc.,"TORONTO, ON M4M 0A1","5131-Producers, directors, choreographers and related occupations",2
,,Shree Siddhivinayaka Corp.,"Mississauga, ON L4Y 2B8","6313-Accommodation, travel, tourism and related services supervisors",1
,,Siemens Canada Limited,"Oakville, ON L6H 0H6",2132-Mechanical engineers,1
,,Sirius Auto Parts Corp.,"Woodbridge, ON L4L 6B4",6222-Retail and wholesale buyers,1
,,Skin and Bones Film Company Inc.,"Toronto, ON M6J 1H6","5131-Producers, directors, choreographers and related occupations",1
,,Smarteyes Direct Inc.,"Markham, ON L3R 0N3",2282-User support technicians,1
,,Smythe Inc.,"TORONTO, ON M6J 3K6","5232-Other performers, n.e.c.",1
,,Southbank Healthcare Centre Inc.,"Ottawa, ON K1V 0T7",3112-General practitioners and family physicians,1
,,Spectra Contracting Ltd,"St. Clements, ON N0B 2M0",7441-Residential and commercial installers and servicers,12
,,Spy Films Inc.,"TORONTO, ON M5V 1E3","5131-Producers, directors, choreographers and related occupations",4
,,SSA Infosystems Inc.,"Toronto, ON M5J 2S1",2171-Information systems analysts and consultants,2
,,Stained Glass Stuff Ltd.,"Ottawa, ON K2A 0G8",5244-Artisans and craftspersons,1
,,Standard Sweets & Snacks Ltd.,"Mississauga, ON L4T 1A6",6322-Cooks,2
,,Steam Films Inc.,"TORONTO, ON M5A 2N4","5131-Producers, directors, choreographers and related occupations",3
,,Stroshe Lifesciences Limited,"Burlington, ON L7P 2X5",0113-Purchasing managers,1
,,Sundance Balloons (2008) Ltd.,"Belmont, ON N0L 1B0",6532-Outdoor sport and recreational guides,5
,,Suneeva Ltd.,"Toronto, ON M5B 2E7","5131-Producers, directors, choreographers and related occupations",4
,,Sunmar & Associates Inc.,"Mississauga, ON L4W 5K4",0911-Manufacturing managers,1
,,Sunshine Osteopathic Care Ltd.,"MARKHAM, ON L3R 0B4",3232-Practitioners of natural healing,1
,,Sure Track West Ltd.,"Concord, ON L4K 5B5",7511-Transport truck drivers,1
,,Take 5 Productions Inc.,"TORONTO, ON M6K 3E7","5226-Other technical and co-ordinating occupations in motion pictures, broadcasting and the performing arts",1
,,TFI Foods Ltd.,"Scarborough, ON M1S 3P8",6222-Retail and wholesale buyers,1
,,TGA Renovations Inc,"Toronto, ON M3C 3W2",7271-Carpenters,1
,,Tham Surveying Limited,"Vaughan, ON L4K 2N2",2254-Land survey technologists and technicians,1
,,The Cable Shoppe Canada Inc.,"Scarborough, ON M1P 2E3",0213-Computer and information systems managers,1
,,The Corner Store Films Inc.,"TORONTO, ON M5V 1P9","5131-Producers, directors, choreographers and related occupations",1
,,The Electromac Group Inc.,"Windsor, ON N9C 3R5",7232-Tool and die makers,2
,,The Helm Inc,"Toronto, ON M4M 2M8","5131-Producers, directors, choreographers and related occupations",1
,,The Hospital For Sick Children,"Toronto, ON M5G 1X8",3111-Specialist physicians,1
,,The Independent Order of Foresters,"Toronto, ON M3C 1T9","0013-Senior managers - financial, communications and other business services",1
,,The Listening Centre Inc.,"Toronto, ON M5S 1G6",3144-Other professional occupations in therapy and assessment,1
,,The Lodges at Blue Mountain Corporation,"Aurora, ON L4G 7S8",0632-Accommodation service managers,1
,,The Royal Ontario Museum,"Toronto, ON M5S 2C6",5112-Conservators and curators,1
,,The School of Toronto Dance Theatre,"Toronto, ON M4X 1B2",5134-Dancers,1
,,The Shoe Network Inc.,"North York, ON M3B 2V1",6222-Retail and wholesale buyers,1
,,The Success Immigration Services Inc.,"Eto bicoke, ON M9V 1A7",4211-Paralegal and related occupations,1
,,The University of Western Ontario,"London, ON N6A 5B8",4011-University professors and lecturers,7
,,Thunder Bay Regional Health Sciences,"Thunder Bay, ON P7B 6V4",3111-Specialist physicians,2
,,Tillsonburg District Memorial Hospital,"Tillsonburg, ON N4G 3Y9",3111-Specialist physicians,1
,,Tirajeh Jewelry Inc.,"Thonrhill, ON L3T 0C7","6344-Jewellers, jewellery and watch repairers and related occupations",1
,,Titus Furniture Ltd.,"Toronto, ON M3J 2N3",7272-Cabinetmakers,2
,,Toronto Learning Inc.,"Brampton, ON L6P 2L1",1241-Administrative assistants,1
,,,,4021-College and other vocational instructors,1
,,Toronto Raptors Network Ltd.,"Toronto, ON M5A 1C1",5231-Announcers and other broadcasters,1
,,TouchBistro Inc,"Toronto, ON M5V 3E7","0013-Senior managers - financial, communications and other business services",1
,,Traditional Hardwood Flooring Ltd.,"Toronto, ON M9N 2V6",7295-Floor covering installers,3
,,Trans Domi Corporation,"MISSISSAUGA, ON L5N 6T6","7284-Plasterers, drywall installers and finishers and lathers",1
,,Trinity Roofing Ltd,"Toronto, ON M9L 2S1",7291-Roofers and shinglers,3
,,Trinity Tech Inc.,"Etobicoke, ON M9W 5Z8",2233-Industrial engineering and manufacturing technologists and technicians,1
,,Triumph Aluminum & Sheet Metal Inc.,"Toronto, ON M6L 2H8",7271-Carpenters,7
,,TUV SUD Canada Inc.,"Newmarket,, ON L3Y 8T8",2132-Mechanical engineers,1
,,Two Management,"Toronto, ON M5V 2V8","5232-Other performers, n.e.c.",1
,,Ubisoft Toronto Inc.,"Toronto, ON M6H 1V7","1123-Professional occupations in advertising, marketing and public relations",1
,,,,5241-Graphic designers and illustrators,3
,,Uni Star Masonry Ltd.,"Vaughan, ON L4K 0J2",7281-Bricklayers,1
,,United Canadian Muslim Association of Ontario Inc.,"Toronto, ON M4L 3A1",6321-Chefs,1
,,University of Guelph,"GUELPH, ON N1G 2W1",4011-University professors and lecturers,3
,,University of Ottawa Medical Associates,"OTTAWA, ON K1H 8L6",3111-Specialist physicians,1
,,University of Toronto,"Toronto, ON M5S 1S8",1112-Financial and investment analysts,1
,,,,4011-University professors and lecturers,3
,,University of Waterloo,"Waterloo, ON N2L 3G1","0014-Senior managers - health, education, social and community services and membership organizations",1
,,,,4011-University professors and lecturers,3
,,Untitled Films Inc.,"Toronto, ON M5T 2S6","5131-Producers, directors, choreographers and related occupations",2
,,Valueway Global Logistics Inc.,"Etobicoke, ON M9W 4Y8","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
,,Verti-Crete of Toronto Inc.,"Bolton, ON L7E 5B8",2253-Drafting technologists and technicians,1
,,Via Dei Mercanti Inc,"Toronto, ON M5T 2L6",6321-Chefs,3
,,Viana Roofing & Sheet Metal Ltd.,"Toronto, ON M8Z 2T7",7291-Roofers and shinglers,7
,,Wallenstein Feed & Supply Ltd.,"Wallenstein, ON N0B 2S0","2123-Agricultural representatives, consultants and specialists",1
,,West End 3101 Inc.,"TORONTO, ON M6S 4W4","0014-Senior managers - health, education, social and community services and membership organizations",1
,,Western Building Restoration Ltd.,"MISSISSAUGA, ON L4X 1K8",2234-Construction estimators,1
,,Whitaker Construction & Design Inc,"Toronto, ON M6B 4J3",7271-Carpenters,1
,,Wilfrid Laurier University,"Waterloo, ON N2L 3C5",4011-University professors and lecturers,1
,,Windmill Group Corporation,"Milton, ON L9T 2X5",7282-Concrete finishers,5
,,Window Force Inc.,"TORONTO, ON M9W 5M9","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
,,Windsor Regional Hospital Foundation (Windsor Regional Hospital),"Windsor, ON N8W 1L9",3111-Specialist physicians,1
,,Wyecroft Trim & Door Group,"MISSISSAUGA, ON L5T 2J2",7271-Carpenters,2
,,Xradar Canada Inc,"Mississauga, ON L5T 1X3",2231-Civil engineering technologists and technicians,1
,,YDFC Limited o/a Amaya Express,"North York, ON M6A 2T9",6322-Cooks,1
,,YP Productions Inc.,"TORONTO, ON M3P 3A1","5227-Support occupations in motion pictures, broadcasting, photography and the performing arts",1
,,Zaneen Group Inc.,"Toronto, ON M6B 1V9","5243-Theatre, fashion, exhibit and other creative designers",1
,,Zinc Production Company,"Toronto, ON M6K 1A6","5232-Other performers, n.e.c.",2
,   Low Wage,1006181 Ontario Limited,"Niagara Falls, ON L2J 2K4",6321-Chefs,1
,,1030983 Ontario Ltd o/a Brar Sweets and Restaurant,"Brampton, ON L6T 4N2",6322-Cooks,1
,,1100852 Ontario Ltd.,"Mississauga, ON L5A 1X1",6322-Cooks,1
,,,,"6331-Butchers, meat cutters and fishmongers - retail and wholesale",1
,,1139047 Ontario Ltd. o/a The Host Fine Indian Cuisine,"Richmond Hill, ON L4B 3P2",6322-Cooks,3
,,1206877 Ontario Limited O/A Pizza Pizza No. 114,"Mississauga, ON L5V 2B3",6311-Food service supervisors,1
,,1245872 Ontario Ltd.o/a Capocaccia,"Toronto, ON M4T 3A7",6332-Bakers,1
,,1405005 Ontario Inc,"Coburg, ON K9A 5L4",6311-Food service supervisors,1
,,1512058 Ontario Limited.,"Toronto, ON M4J 3S2",6332-Bakers,1
,,1512687 Ontario Inc. o/a Wisla Delicatessen,"Mississauga, ON L4Y 4H4",6322-Cooks,1
,,1536427 Ontario Inc.,"Mississauga, ON L4W 1P1","6331-Butchers, meat cutters and fishmongers - retail and wholesale",1
,,1561180 Ontario Inc.,"Mississauga, ON L5W 0E6",6322-Cooks,2
,,1706042 Ontario Ltd.,"Sudbury, ON P3E 1A7",6322-Cooks,1
,,1738340 Ontario Inc.,"Toronto, ON M5A 2Z7","6331-Butchers, meat cutters and fishmongers - retail and wholesale",1
,,1741704 Ontario Inc.,"Toronto, ON M3J 2C7",3232-Practitioners of natural healing,1
,,1853149 Ontario Inc.,"Midland, ON L4R 3L8",6322-Cooks,9
,,1921194  ONTARIO INC,"Waterloo, ON N2L 1W4",6322-Cooks,1
,,1941374 Ontario Inc.,"Toronto, ON M6J 1E8",0631-Restaurant and food service managers,1
