"Employers who were issued a negative Labour Market Impact Assessment (LMIA) by stream, National Occupational Classification (NOC) 2011 and business location in 2019 (October-December)",,,,,
Province/Territory,Stream,Employer,Address,Occupation,Requested Positions
British Columbia,  Primary Agriculture,Smart Farms Ltd,"Surrey, BC V3W 1L2",8431-General farm workers,2
British Columbia,  Primary Agriculture,SRE Enterprises,"PITT MEADOWS, BC V3Y 1Z1",0821-Managers in agriculture,1
British Columbia,  Primary Agriculture,West Coast Floral Growers and Distributors LTD,"Surrey, BC V3Z 9M6",8432-Nursery and greenhouse workers,10
Yukon,   Low Wage,Grow With Joy Ltd.,"WHITEHORSE, YT Y1A 5S8",1311-Accounting technicians and bookkeepers,1
Yukon,   Low Wage,Sruthi Trading & Investment Inc,"WHITEHORSE, YT Y1A 6E6",6421-Retail salespersons,2
Northwest Territories,    High Wage,Sport North Federation,"YELLOWKNIFE, NT X1A 3X7","0124-Advertising, marketing and public relations managers",1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,Biscuit Filmworks,"Los Angeles, 90038","5131-Producers, directors, choreographers and related occupations",1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,"Bullitt, LLC","LOS ANGELES, 90013","5131-Producers, directors, choreographers and related occupations",1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,Gentleman Scholar Studios LLC,"LOS ANGELES, 90016","5131-Producers, directors, choreographers and related occupations",1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,Iconoclast Content Inc,"Culver City, 90232","5131-Producers, directors, choreographers and related occupations",1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,Minted Content,"Santa Monica, 90405","5131-Producers, directors, choreographers and related occupations",1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,"Morton Jankel Zander, Inc","Los Angeles, 90064","5131-Producers, directors, choreographers and related occupations",1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,"Moxie Pictures, Inc.","LOS ANGELES, 90016","5131-Producers, directors, choreographers and related occupations",1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,"Park Pictures, LLC","New York, 10010","5131-Producers, directors, choreographers and related occupations",3
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,Prettybird,"Culver City, 90232","5131-Producers, directors, choreographers and related occupations",1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,Radical Media LLC,"Santa Monica, 90404","5131-Producers, directors, choreographers and related occupations",3
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,Sanctuary Content Inc.,"LOS ANGELES, 90034","5131-Producers, directors, choreographers and related occupations",1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,Smuggler,"Los Angeles, 90038","5131-Producers, directors, choreographers and related occupations",1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,Station Film Inc.,"BROOKLYN, 11222","5131-Producers, directors, choreographers and related occupations",1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,Stink LLC,"Culver City, 90232","5131-Producers, directors, choreographers and related occupations",1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,Superprime,"Culver City, 90232","5131-Producers, directors, choreographers and related occupations",1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,"The Workhouse Worldwide, LLC","Culver City, 90232","5131-Producers, directors, choreographers and related occupations",1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,Tool of North America LLC,"Santa Monica, 90404","5131-Producers, directors, choreographers and related occupations",1
Notes:,,,,,
1. The source for all information in this report is Employment and Social Development Canada's (ESDC) LMIA System.,,,,,
"2. This list excludes all personal names, such as employers of caregivers or business names that use or include personal names. For this reason, the list is not complete and does not reflect all employers who requested or received an LMIA. Should an employer wish to contact ESDC concerning the accuracy of their information, please contact NA-TFWP-PTET@hrsdc-rhdcc.gc.ca.",,,,,
"3. The employer name is manually entered in system. As such, accuracy of the names is subject to potential data entry error and inconsistent spelling.",,,,,
"4. Effective November 2016, NOC 2011 is being used. Prior to November 2016, all occupations under NOC 2006 were converted to the respective NOC 2011 occupation. Empirical concordance released by Statistics Canada was used to determine appropriate linkages.",,,,,
"5. Effective February 2018, LMIAs in support of Permanent Residence (PR) are excluded from TFWP statistics reporting, unless reported separately. This may impact statistics reported over time.",,,,,
"6. The LMIA System tracks TFW positions only, not TFWs who are issued a work permit or who enter Canada. Not all positions approved result in a work permit or a TFW entering Canada. For information on the number of work permits issued, please consult Immigration Refugees and Citizenship Canada's (IRCC) Facts and Figures: http://www.cic.gc.ca/english/resources/statistics/menu-fact.asp",,,,,
7. The numbers appearing in this release may differ slightly from those reported in previous releases of LMIA statistics due to data updates that occur over time.,,,,,
