"Employers who were issued a positive Labour Market Impact Assessment (LMIA) by stream, National Occupational Classification (NOC) 2011 and business location in 2019 (July-September)",,,,, 
Province/Territory,Stream,Employer,Address,Occupation,Approved Positions 
Quebec,  Primary Agriculture,Ferme Michel et Nicole Crête Inc.,"Dundee, QC J0S 1L0",8431-General farm workers,2
Quebec,  Primary Agriculture,Ferme Micheret Inc,"ST-ZÉPHIRIN-DE-COURVAL, QC J0G 1V0",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme Milbross Inc,"KINGSEY FALLS, QC J0A 1B0",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme Mystique senc,"MIRABEL, QC J7N 2T5",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme N.C. Lambert Inc.,"Saint-Léon-le-Grand, QC J0K 2W0",8431-General farm workers,1
Quebec,  Primary Agriculture,FERME NIC ET PIC inc,"SAINT-ZÉPHIRIN-DE-COURVAL, QC J0G 1V0",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme Nollard 2012 inc.,"Sainte-Brigitte-des-Saults, QC J0C 1E0",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme Olympe inc.,"Ste-Brigitte-des-Saults, QC J0C 1E0",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme P.&M. Champagne inc.,"St-Bernard, QC G0S 2G0",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme Palerme Senc.,"GATINEAU, QC J8Y 5X7",8431-General farm workers,5
Quebec,  Primary Agriculture,Ferme Parisbel SENC,"PARISVILLE, QC G0S 1X0",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme Pasqual Inc.,"MIRABLE, QC J7N 2P5",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme Paul Massicotte & Fils Inc.(Massibec),"Champlain, QC G0X 1C0",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme Perreault Holstein Inc.,"Compton, QC J0B 1L0",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme Philippe Hubert Inc.,"Nicolet, QC J3T 1T6",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme Pial Inc,"SAINT-JOSEPH-DE-KAMOURASKA, QC G0L 3P0",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme Pier-Lis inc.,"Laurierville, QC G0S 1P0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
Quebec,  Primary Agriculture,Ferme Porc-Saint senc.,"SAINT-FRANÇOIS-XAVIER-DE-BROMPTON, QC J0B 2V0",8431-General farm workers,3
Quebec,  Primary Agriculture,Ferme R & M Deschamps Inc.,"SAINT-JACQUES-LE-MINEUR, QC J0J 1Z0",8431-General farm workers,2
Quebec,  Primary Agriculture,Ferme R et M Mercier inc.,"SAINT-CHARLES, QC G0R 2T0",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme R. Bordeleau inc,"Clerval, QC J0Z 1R0",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme R. Kundert inc.,"Bécancour, QC G9H 4E6",8431-General farm workers,1
Quebec,  Primary Agriculture,FERME R.D.S. INC.,"Saint-Flavien, QC G0S 2M0",8431-General farm workers,2
Quebec,  Primary Agriculture,Ferme Racine et Fils Senc.,"Dunham, QC J0E 1M0",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme Ranjall inc.,"St-Christophe-d'Arthabaska, QC G6S 0N8",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme Raymond & Fils inc.,"Rivière-du-Loup, QC G5R 5M3",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme Réjean Beauparlant inc.,"Lanoraie, QC J0K 1E0",8431-General farm workers,2
Quebec,  Primary Agriculture,Ferme Remano inc.,"ST-FLAVIEN, QC G0S 2M0",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme Rhetaise Inc.,"Nicolet, QC J3T 1T5",8431-General farm workers,4
Quebec,  Primary Agriculture,Ferme Richer Inc,"St-Paul-de-l'Île-aux-Noix, QC J0J 1G0",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme Rivardale Inc.,"PRINCEVILLE, QC G6L 4C8",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme Robec Inc.,"MONT-SAINT-GRÉGOIRE, QC J0J 1K0",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme Robert & Johanne Deneault inc.,"St-Valentin, QC J0J 2E0",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme Rodi inc.,"SAINT-PAULIN, QC J0K 3G0",8431-General farm workers,2
Quebec,  Primary Agriculture,Ferme Roulante 1999 inc,"Tingwick, QC J0A 1L0",8431-General farm workers,7
Quebec,  Primary Agriculture,Ferme Royala Inc.,"ST-JOSEPH-DE-BEAUCE, QC G0S 2V0",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme Rubis sur l'eau SENC.,"PLESSISVILLE, QC G6L 5S2",8431-General farm workers,4
Quebec,  Primary Agriculture,Ferme Ruckstuhl senc,"SAINTE-SABINE, QC J0J 2B0",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme Ruel et Fils,"SAINT-GERVAIS, QC G0R 3C0",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme Ruisseau Clair Inc.,"NORMANDIN, QC G8M  4N",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme Saindon et fils inc.,"Saint-Alexandre, QC G0L 2G0",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme Saint-Justin S.E.N.C,"JOLIETTE, QC J6E 2L6",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme Samuel Bérubé Inc,"Ste-Mélanie, QC J0K 3A0",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme SCH Inc.,"SAINT-CHARLES-SUR-RICHELIEU, QC J0H 2G0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
Quebec,  Primary Agriculture,Ferme Selexie Enr.,"Ham-Nord, QC G0P 1A0",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme Sergyanic Inc,"SAINT-URBAIN, QC J0S 1Y0",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme Son'y inc.,"Val Joli, QC J1S 0G2",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme Ste-Sophie Inc,"STE-SOPHIE-DE-LÉVRARD, QC G0X 3C0",8431-General farm workers,3
Quebec,  Primary Agriculture,Ferme Stirnimann Ltée,"Ste-Edwidge de Clifton, QC J0B 2R0",8431-General farm workers,2
Quebec,  Primary Agriculture,Ferme St-Ours Inc.,"St-Ours, QC J0G 1P0",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme St-Pierre Inc.,"Courcelles, QC G0M 1C0",8431-General farm workers,3
Quebec,  Primary Agriculture,Ferme Strebel Et Fils Inc.,"Saint-Blaise-sur-Richelieu, QC J0J 1W0",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme Sylvain Jolicoeur,"ST-JACQUES, QC J0K 2R0",8431-General farm workers,3
Quebec,  Primary Agriculture,Ferme Syslic enr,"Ste-Justine-de-Newton, QC J0P 1T0",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme Tenlap Porc inc.,"SAINTE-SÉRAPHINE, QC J0A 1E0",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme Théorêt & fils inc.,"ST-TÉLESPHORE, QC J0P 1Y0",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme Tolhurst Inc,"Howick, QC J0S 1G0",8431-General farm workers,2
Quebec,  Primary Agriculture,Ferme Turcotte et Fils Senc.,"St-Bruno (Lac St-Jean), QC G0W 2L0",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme U. Grégoire et Fils Inc,"SAINT-BASILE-SUR-RICHELIEU, QC J0J 1W0",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme Unik Inc.,"FARNHAM, QC J2N 2N4",8431-General farm workers,3
Quebec,  Primary Agriculture,Ferme Valleyclan Inc.,"Compton, QC J0B 1L0",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme Valupierre Inc.,"St-Laurent I.O., QC G0A 3Z0",8431-General farm workers,10
Quebec,  Primary Agriculture,Ferme Verhaegen inc.,"CLARENCEVILLE, QC J0J 1B0",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme Vie-Belle Inc.,"MATANE, QC G4W 9G8",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme Villers 2003 Inc,"BÉCANCOUR, QC G9H 3P1",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme YM Lacasse senc,"Rouyn-Noranda, QC J0Z 1S0",8431-General farm workers,1
Quebec,  Primary Agriculture,Ferme Yvon Richard et Fils inc.,"Pont-Rouge, QC G3H 1C5",8431-General farm workers,1
Quebec,  Primary Agriculture,Fermes Avicoles Paquet Inc.,"SAINT-GABRIEL-DE-VALCARTIER, QC G0A 4S0",8431-General farm workers,2
Quebec,  Primary Agriculture,Fermes Gasser Ltee,"PIKE RIVER, QC J0J 1P0",8431-General farm workers,1
Quebec,  Primary Agriculture,Fermes Gasser Ltée,"PIKE RIVER, QC J0J 1P0",8431-General farm workers,2
Quebec,  Primary Agriculture,Fermes J.N. Beauchemin & Fils Inc.,"Saint-Ours, QC J0G 1P0",8431-General farm workers,1
Quebec,  Primary Agriculture,Fermes Trudeau Inc.,"St-Mathieu-de-Beloeil, QC J3G 0E3",8431-General farm workers,7
Quebec,  Primary Agriculture,Fermes Victoire inc.,"STE-BRIGIDE-D'IBERVILLE, QC J0J 1X0",8431-General farm workers,1
Quebec,  Primary Agriculture,Fruits et Légumes R.G. Inc.,"L'ISLET, QC G0R 1X0",8431-General farm workers,2
Quebec,  Primary Agriculture,Gabriel Turgeon Inc.,"Saint-Flavien, QC G0S 2M0",8431-General farm workers,4
Quebec,  Primary Agriculture,Gestion Alivan Inc.,"MONTRÉAL, QC H4E 1A4",8431-General farm workers,6
Quebec,  Primary Agriculture,Gestion G.R.Y.N. Gilbert Inc.,"SAINTE-CLOTILDE-DE-BEAUCE, QC G0N 1C0",8432-Nursery and greenhouse workers,60
Quebec,  Primary Agriculture,Gestion YFL Inc,"LAC-DROLET, QC G0Y 1C0",8431-General farm workers,1
Quebec,  Primary Agriculture,Isabelle Inc.,"St-Michel, QC J0L 2J0",8431-General farm workers,4
Quebec,  Primary Agriculture,J. + L. Faille Senc.,"Franklin, QC J0S 1E0",8611-Harvesting labourers,5
Quebec,  Primary Agriculture,J.J. Croteau Inc.,"Saint-Fortunat, QC G0P 1G0",8432-Nursery and greenhouse workers,2
Quebec,  Primary Agriculture,J.P. Vermette et Fils Inc.,"SAINT-SIMON, QC J0H 1Y0",8431-General farm workers,3
Quebec,  Primary Agriculture,J.P.L. Maraîcher Inc.,"Saint-Anselme, QC G0R 2N0",8431-General farm workers,3
Quebec,  Primary Agriculture,Jardin Zotic Inc.,"SAINT-RÉMI, QC J0L  2L",8431-General farm workers,7
Quebec,  Primary Agriculture,Jardins Ducharme inc.,"Ste-Mélanie, QC J0K 3A0",8431-General farm workers,2
Quebec,  Primary Agriculture,Jardins PurDélys Inc.,"SAINT-ISIDORE, QC J0L 2A0",8431-General farm workers,22
Quebec,  Primary Agriculture,Jean-Luc Beloin Inc.,"EAST HEREFORD, QC J0B 1S0",8432-Nursery and greenhouse workers,2
Quebec,  Primary Agriculture,La Cannebergière SENC,"Laurierville, QC G0S 1P0",8431-General farm workers,3
Quebec,  Primary Agriculture,La Compagnie D'arbres Patrick F. Downey Inc,"SHERBROOKE, QC J1M  1Z",8432-Nursery and greenhouse workers,12
Quebec,  Primary Agriculture,La Ferme Bryhill inc.,"Ormstown, QC J0S 1K0",8431-General farm workers,2
Quebec,  Primary Agriculture,La Ferme du Platon Inc.,"SAINTE-CROIX, QC G0S  2H",8431-General farm workers,1
Quebec,  Primary Agriculture,La Ferme Gratien & André Gagné Ltée,"HÉBERTVILLE-STATION, QC G0W 1T0",8431-General farm workers,1
Quebec,  Primary Agriculture,La Ferme Grover Inc.,"LAVAL, QC H7X 4G2",8432-Nursery and greenhouse workers,54
Quebec,  Primary Agriculture,La Ferme Pellerat (1997) inc.,"ST-ROCH-DES-AULNAIES, QC G0R 4E0",8431-General farm workers,1
Quebec,  Primary Agriculture,La Ferme Pellerat 1997 Inc.,"SAINT-ROCH-DES-AULNAIES, QC G0R  4E",8431-General farm workers,1
Quebec,  Primary Agriculture,La Ferme Pelletier et Fils 1997 inc.,"ST-ROCH-DES-AULNAIES, QC G0R 4E0",8431-General farm workers,1
Quebec,  Primary Agriculture,La Frissonnante inc.,"DANVILLE, QC J0A 1A0",8431-General farm workers,13
Quebec,  Primary Agriculture,La Jardinerie Fernand Fortier Inc.,"Princeville, QC G6L 4K6",8431-General farm workers,7
Quebec,  Primary Agriculture,La Légumière Y.C. Inc.,"St-Rémi, QC J0L 2L0",8431-General farm workers,1
Quebec,  Primary Agriculture,La Plantation du Pinacle inc,"Coaticook, QC J1A 2S8",8432-Nursery and greenhouse workers,63
Quebec,  Primary Agriculture,La Vallée de la Framboise inc.,"VAL-BRILLANT, QC G0J 3L0",8431-General farm workers,2
Quebec,  Primary Agriculture,Le Roi De La Fraise enr.,"St-Paul-d'Abbotsford, QC J0E 1A0",8431-General farm workers,1
Quebec,  Primary Agriculture,Le Verger Méli-Mélo Senc,"SAINT-EUSTACHE, QC J7R 2M4",8431-General farm workers,2
Quebec,  Primary Agriculture,L'Équipoule Inc.,"Marieville, QC J3M 1J5",8431-General farm workers,11
Quebec,  Primary Agriculture,Les Cultures De Chez Nous inc.,"Sainte-Brigitte-des-Saults, QC J0C 1E0",8431-General farm workers,10
Quebec,  Primary Agriculture,Les Cultures du Castor inc.,"LECLERCVILLE, QC G0S 2K0",8431-General farm workers,1
Quebec,  Primary Agriculture,Les Domaines Roka Inc.,"MONTRÉAL, QC H4L 3H6",8431-General farm workers,2
Quebec,  Primary Agriculture,Les Élevages Auger (9068-0224 Québec Inc.),"YAMACHICHE, QC G0X 3L0",8431-General farm workers,2
Quebec,  Primary Agriculture,Les Élevages Charbonneau Inc.,"Saint-Louis, QC J0G 1K0",8431-General farm workers,4
Quebec,  Primary Agriculture,Les Élevages Després Inc.,"SAINT-PASCAL, QC G0L 3Y0",8431-General farm workers,1
Quebec,  Primary Agriculture,Les Élevages Lemay Inc.,"SAINT-ÉDOUARD-DE-LOT, QC G0S 1Y0",8431-General farm workers,1
Quebec,  Primary Agriculture,Les Élevages Madystar SENC,"LA VISITATION-DE-YAMASKA, QC J0G 1C0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
Quebec,  Primary Agriculture,Les Elevages PJ et Filles,"ST-PAT. DE BEAURIVAGE, QC G0S 1B0",8431-General farm workers,1
Quebec,  Primary Agriculture,Les Entreprises Agricoles André Desroches Inc.,"Abercorn, QC J0E 1B0",8431-General farm workers,1
Quebec,  Primary Agriculture,Les entreprises Bergeron SENC,"SAINT-ALEXANDRE-D'IBERVILLE, QC J0J 1S0",8431-General farm workers,1
Quebec,  Primary Agriculture,Les Entreprises G.M. Benoit inc.,"Ste-Brigitte-des-Saults, QC J0C 1E0",8431-General farm workers,4
Quebec,  Primary Agriculture,Les Entreprises Lavallée,"SAINT-JOSEPH DU LAC, QC J0N 1M0",8431-General farm workers,1
Quebec,  Primary Agriculture,Les Entreprises Noldeau inc.,"SAINT-EUGÈNE-DE-GUIGUES, QC J0Z 3L0",8431-General farm workers,1
Quebec,  Primary Agriculture,Les Entreprises Normand Tellier inc.,"St-Félix-de-Valois, QC J0K 2M0",8432-Nursery and greenhouse workers,7
Quebec,  Primary Agriculture,Les Entreprises Pitre inc.,"Mont-Laurier, QC J9L 3G5",8431-General farm workers,15
Quebec,  Primary Agriculture,Les Entreprises Quali-Ferme inc.,"LONGUEIL, QC J3Y 3S8",8431-General farm workers,6
Quebec,  Primary Agriculture,Les Entreprises Robert Charette Inc,"St-Gabriel de Brandon, QC J0K 2N0",8431-General farm workers,17
Quebec,  Primary Agriculture,Les entreprises Serge Cantin inc.,"St-Christophe-d'Arthabaska, QC G6R 0S1",8431-General farm workers,2
Quebec,  Primary Agriculture,Les Fermes Alcaro inc.,"St-Rémi, QC J0L 2L0",8431-General farm workers,5
Quebec,  Primary Agriculture,Les Fermes Boisvert (2007) inc.,"L'Avenir, QC J0C 1B0",8431-General farm workers,1
Quebec,  Primary Agriculture,Les Fermes Cotopierre Inc.,"RIMOUSKI, QC G5N 1W9",8431-General farm workers,1
Quebec,  Primary Agriculture,Les Fermes Du Soleil Inc.,"Ste-Clotilde-de-Chateauguay, QC J0L 1W0",8431-General farm workers,2
Quebec,  Primary Agriculture,Les Fermes Élio Notaro & fils inc.,"Sherrington, QC J0L 2N0",8431-General farm workers,1
Quebec,  Primary Agriculture,Les Fermes Froment & Fils inc.,"St-Paul-de-Joliette, QC J0K 3E0",8431-General farm workers,3
Quebec,  Primary Agriculture,Les Fermes G.N.C. inc.,"St-Lin-Laurentides, QC J5M 1Y6",8431-General farm workers,2
Quebec,  Primary Agriculture,LES FERMES GASCON INC.,"SAINT-ROCH-DE-L'ACHIGAN, QC J0K 3H0",8431-General farm workers,3
Quebec,  Primary Agriculture,Les Fermes Guay Inc,"LACOLLE, QC J0J 1J0",8431-General farm workers,1
Quebec,  Primary Agriculture,Les Fermes Jacques Coulombe et Fils Ltée.,"St-Laurent I.O., QC G0A 3Z0",8611-Harvesting labourers,5
Quebec,  Primary Agriculture,Les Fermes Leclair & frères Ltée,"Sherrington, QC J0L 2N0",8431-General farm workers,3
Quebec,  Primary Agriculture,Les Fermes Michel Beaulieu Inc.,"SAINT-ÉDOUARD, QC J0L 1Y0",8431-General farm workers,3
Quebec,  Primary Agriculture,Les Fermes Perler Inc.,"Tingwick, QC J0A 1L0",8431-General farm workers,1
Quebec,  Primary Agriculture,Les Fermes R.R. & fils Inc,"SAINT-MICHEL, QC J0L 2J0",8431-General farm workers,4
Quebec,  Primary Agriculture,Les Fermes Serbi Inc.,"St-Eustache, QC J7R 4K3",8431-General farm workers,1
Quebec,  Primary Agriculture,Les Fermes Tri-Jardins Inc.,"ST-LÉONARD-D'ASTON, QC J0C 1M0",8431-General farm workers,2
Quebec,  Primary Agriculture,Les Fermes V. Forino & Fils Inc,"Sherrington, QC J0L 2N0",8431-General farm workers,16
Quebec,  Primary Agriculture,Les Fines herbes de Chez-Nous inc.,"St-Mathieu-de-Beloeil, QC J3G 0E3",8431-General farm workers,33
Quebec,  Primary Agriculture,Les Gestions Chou-Bec Inc.,"St-Joseph-du-Lac, QC J0N 1M0",8431-General farm workers,1
Quebec,  Primary Agriculture,Les Gourmets d'Amérique inc,"Rougemont, QC J0L 1M0",8431-General farm workers,2
Quebec,  Primary Agriculture,LES IMMEUBLES CLÉMENT DUBOIS INC.(Simmental 700 inc.),"Lévis, QC G6V 6E1",8431-General farm workers,1
Quebec,  Primary Agriculture,Les Jardiniers Idéal Ltée,"St-Michel, QC J0L 2J0",8431-General farm workers,15
Quebec,  Primary Agriculture,Les jardins G & R Ltée,"St-Lin-Laurentides, QC J5M 2N1",8431-General farm workers,16
Quebec,  Primary Agriculture,Les Jardins Vegibec inc.,"Oka, QC J0N 1E0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
Quebec,  Primary Agriculture,Les Jardins Vegibec inc.,"Oka, QC J0N 1E0",8431-General farm workers,10
Quebec,  Primary Agriculture,Les Jardins W.G. Charlebois Inc.,"SALABERRY-DE-VALLEYFIELD, QC J6S 2W8",8432-Nursery and greenhouse workers,6
Quebec,  Primary Agriculture,Les Légumes R & M Inc,"Sherrington, QC J0L 2N0",8431-General farm workers,5
Quebec,  Primary Agriculture,Les Maraichers MG inc.,"St-Lin-Laurentides, QC J5M 2A2",8431-General farm workers,3
Quebec,  Primary Agriculture,Les Maraichers P.A. Cousineau & Fils Inc,"Ste-Clotilde, QC J0L 1W0",8431-General farm workers,1
Quebec,  Primary Agriculture,Les Maraichers P.A. Cousineau & Fils inc.,"Ste-Clothilde, QC J0L 1W0",8431-General farm workers,1
Quebec,  Primary Agriculture,Les Patates Turcot Inc,"St-Lin-Laurentides, QC J5M 2A1",8431-General farm workers,2
Quebec,  Primary Agriculture,Les Patates Turcot Inc.,"Saint-Lin-Laurentides, QC J5M 2A1",8431-General farm workers,2
Quebec,  Primary Agriculture,Les Plantations de la Baie S.E.N.C.,"CARLETON-SUR-MER, QC G0C 1J0",8432-Nursery and greenhouse workers,4
Quebec,  Primary Agriculture,Les Plantations Robert Inc.,"LAC-DROLET, QC G0Y  1C",8432-Nursery and greenhouse workers,21
Quebec,  Primary Agriculture,Les Pommes de Terre du Témiscamingue Inc.,"SAINT-EUGÈNE-DE-GUIGUES, QC J0Z  3L",8431-General farm workers,4
Quebec,  Primary Agriculture,Les pommes Enderle inc,"HEMMINGFORD, QC J0L 1H0",8431-General farm workers,6
Quebec,  Primary Agriculture,Les Porcs Marineau Inc,"Lyster, QC G0S 1V0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
Quebec,  Primary Agriculture,Les Porgreg Inc.,"ST-HYACINTHE, QC J2R 2A6",8431-General farm workers,2
Quebec,  Primary Agriculture,Les Productions Horticoles Demers Inc.,"Lévis, QC G7A 0R7",8432-Nursery and greenhouse workers,3
Quebec,  Primary Agriculture,Les Productions Maraîchères Bourget et Frères inc.,"Mercier, QC J6R 2L1",8431-General farm workers,10
Quebec,  Primary Agriculture,Les Produits A.D.S Inc.,"SAINT-ELZÉAR, QC G0S 2J1",8431-General farm workers,1
Quebec,  Primary Agriculture,Les Produits Forino Inc.,"Ste-Clotilde, QC J0L 1W0",8431-General farm workers,9
Quebec,  Primary Agriculture,Les Sapins Downey Inc.,"SHERBROOKE, QC J1M 1Z5",8432-Nursery and greenhouse workers,24
Quebec,  Primary Agriculture,Les Serres Belle Saison Inc,"Lévis, QC G7A 4W6",8432-Nursery and greenhouse workers,1
Quebec,  Primary Agriculture,Les Serres Lefort inc.,"Ste-Clotilde, QC J0L 1W0",8432-Nursery and greenhouse workers,12
Quebec,  Primary Agriculture,Les Serres Mirabel Inc.,"MIRABEL, QC J7N  2A",8432-Nursery and greenhouse workers,30
Quebec,  Primary Agriculture,Les Serres Riel Inc.,"SAINT-RÉMI, QC J0L  2L",8431-General farm workers,18
Quebec,  Primary Agriculture,Les Serres Savoura Gaspésie inc.,"Ste-Sophie, QC J5J 2V3",8432-Nursery and greenhouse workers,2
Quebec,  Primary Agriculture,Les Serres Sylvain Cléroux Qc Inc.,"Laval, QC H7X 4A8",8432-Nursery and greenhouse workers,7
Quebec,  Primary Agriculture,Les Serres Thierry Othon Inc.,"MIRABEL, QC J7N  2Z",8432-Nursery and greenhouse workers,3
Quebec,  Primary Agriculture,Les Serres Y.G. Pinsonneault inc.,"Saint-Rémi, QC J0L 2L0",8432-Nursery and greenhouse workers,2
Quebec,  Primary Agriculture,Les Vergers J.M. Denis Inc,"MIRABEL, QC J7N 2R8",8431-General farm workers,2
Quebec,  Primary Agriculture,Les Vergers Missisquoi Inc,"Frelighsburg, QC J0J 1C0",8431-General farm workers,10
