"Employers who were issued a positive Labour Market Impact Assessment (LMIA) by stream, National Occupational Classification (NOC) 2011 and business location in 2019 (January-March)",,,,, 
Province/Territory,Stream,Employer,Address,Occupation,Approved Positions 
,,Jefo Nutrition Inc,"St-Hyacinthe, QC J2S 7B6",8431-General farm workers,5
,,JPL Maraîcher inc.,"Saint-Anselme, QC G0R 2N0",8431-General farm workers,3
,,JUDE-POMME SENC,"Oka, QC J0N 1E0",8431-General farm workers,3
,,Kildare I Inc.,"St-Ambroise-de-Kildare, QC J0K 1C0",8431-General farm workers,2
,,La Bleuetière de la Maison des Délices S.E.P.,"L'Ange-Gardien, QC J8L 0P1",8431-General farm workers,1
,,La Cannebergière SENC,"Laurierville, QC G0S 1P0",8431-General farm workers,1
,,La compagnie d'arbres Patrick F. Downey inc.,"Sherbrooke, QC J1M 1Z3",8432-Nursery and greenhouse workers,9
,,La Coop Purdel,"Rimouski, QC G0L 1B0",8431-General farm workers,1
,,La Ferme A & R Turcot Senc,"Saint-Roch-de l'Achigan, QC J0K 3H0",8431-General farm workers,13
,,La Ferme Basque De Charlevoix,"Saint-Urbain, QC G0A 4K0",8431-General farm workers,2
,,La Ferme Bryhill inc.,"Ormstown, QC J0S 1K0",8431-General farm workers,1
,,La Ferme Casteljoie inc.,"RIVIÈRE-DU-LOUP, QC G5R 5M6",8431-General farm workers,2
,,LA FERME DE LA BERCEUSE,"Wickham, QC J0C 1S0",8431-General farm workers,2
,,La Ferme des Poiriers Inc,"ST-BONAVENTURE, QC J0C 1C0",8431-General farm workers,1
,,La Ferme du Platon Inc.,"Sainte-Croix, QC G0S 2H0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",2
,,,,8431-General farm workers,6
,,La Ferme Grover Inc.,"Laval, QC H7X 4G2",8431-General farm workers,14
,,La Ferme La Clef des Champs inc.,"STE-CHRISTINE, QC J0H 1H0",8431-General farm workers,2
,,La Ferme Mar-Jo Senc,"ST-EUSTACHE, QC J7R 0A2",8431-General farm workers,4
,,La Ferme Pellerat (1997) inc.,"ST-ROCH-DES-AULNAIES, QC G0R 4E0",8431-General farm workers,2
,,La Ferme Pelletier et Fils 1997 inc.,"ST-ROCH-DES-AULNAIES, QC G0R 4E0",8431-General farm workers,1
,,La Ferme Perron,"Saint-Jacques, QC J0K 2R0",8431-General farm workers,5
,,La Ferme Pittet Inc,"St-Tite, QC G0X 3H0",8431-General farm workers,3
,,La Fruiterie Champêtre Inc.,"Stanbridge-East, QC J0J 2H0",8431-General farm workers,5
,,La Légumière Y.C. Inc.,"St-Rémi, QC J0L 2L0",8431-General farm workers,26
,,La perle rouge Inc,"Trois-Rivière, QC G8V 2R6",8431-General farm workers,2
,,La Pomme de Terre Lanaudoise Inc.,"JOLIETTE, QC J6E 0L1",8431-General farm workers,2
,,La Production Barry inc,"Sherrington, QC J0L 2N0",8431-General farm workers,27
,,La Seigneurie de l'Île d'Orléans inc.,"Saint-François de l'Île d'Orléans, QC G0A 3S0",8431-General farm workers,2
,,La Shop à Légume.coop,"ST-ESPRIT, QC J0K 2L0",8431-General farm workers,2
,,La Terre D'en Haut Inc.,"St-Alexis, QC J0K 1T0",8431-General farm workers,6
,,,,8432-Nursery and greenhouse workers,4
,,La Vallée de la Framboise inc.,"VAL-BRILLANT, QC G0J 3L0",8431-General farm workers,6
,,L'arc-en-ciel du paradis,"CAP-SANTÉ, QC G0A 1L0",8431-General farm workers,1
,,Law Pre inc.,"Hinchinbrooke, QC J0S 1E0",8431-General farm workers,12
,,Le Clan Benoit S.E.N.C.,"St-Armand, QC J0J 1T0",8431-General farm workers,1
,,Le jardinier de la Presqu'ile senc,"Saint-Damase, QC J0H 1J0",8431-General farm workers,4
,,Le Jeune Holsteins inc.,"LAJEUNE, QC G0L 1S0",8431-General farm workers,2
,,Le Maraîcher A. Barbeau & Fils Inc,"St-Michel, QC J0L 2J0",8431-General farm workers,58
,,Le Potager Eardley Inc,"Gatineau, QC J9J 2Y9",8431-General farm workers,4
,,Le Potager Grandmont Inc.,"ST-GÉDÉON, QC G0W 2P0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
,,,,8431-General farm workers,18
,,Le Potager Montréalais Ltée,"Ste-Clotilde, QC J0L 1W0",8431-General farm workers,34
,,Le Potager Riendeau Inc.,"St-Rémi, QC J0L 2L0",8431-General farm workers,120
,,Le Roi De La Fraise enr.,"St-Paul-d'Abbotsford, QC J0E 1A0",8431-General farm workers,14
,,Le Terroir de Dunham inc.,"Dunham, QC J0E 1M0",8431-General farm workers,25
,,Leclerc Agriculture inc.,"SAINT-AUGUSTIN-DE-DESMAURES, QC G3A 1T1",8431-General farm workers,2
,,Légumier Marcoux inc.,"Lévis, QC G7A 4H6",8431-General farm workers,13
,,Les Artisans de l'Aube,"SAINT-EUGÈNE, QC J0C 1J0",8431-General farm workers,4
,,Les Atocas du Québec Ltée,"Drummondville, QC J2B 8S8",8431-General farm workers,6
,,Les Bleuetières 2000 Inc.,"St-Bruno, QC G0W 2L0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",3
,,,,8431-General farm workers,61
,,Les Bleuetières Senco Inc.,"Saint-Félicien, QC G8K 1B3",8431-General farm workers,4
,,Les Bontés de la Vallée,"Brossard, QC J4Y 1H5",8431-General farm workers,7
,,Les Canardises Inc.,"Saint-Ferréol-Les-Neiges, QC G0A 3R0",8431-General farm workers,4
,,Les Canneberges Boivin Inc,"Saint-Rosaire, QC G0Z 1K0",8431-General farm workers,15
,,Les Cedres De Beauce Inc.,"ST-ISIDORE, QC G0S 2S0",8432-Nursery and greenhouse workers,10
,,Les Cultures De Chez Nous inc,"Sainte-Brigitte-des-Saults, QC J0C 1E0",8431-General farm workers,38
,,Les cultures Dubreuill inc.,"ST-DOMINIQUE, QC J0H 1L0",8431-General farm workers,1
,,Les élevages Baillargeon inc,"ANGE-GARDIEN, QC J0E 1E0",8431-General farm workers,4
,,Les Élevages Després Inc.,"SAINT-PASCAL, QC G0L 3Y0",8431-General farm workers,2
,,Les Élevages F. et F.  (9099-8246 Québec inc.),"Saint-Louis, QC J0G 1K0",8431-General farm workers,1
,,Les élevages PJ et filles,"ST-PAT. DE BEAURIVAGE, QC G0S 1B0",8431-General farm workers,1
,,Les Entreprises Agri-Choux Inc,"Brownsburg-Chatham, QC J8G 1M2",8431-General farm workers,2
,,Les entreprises agricoles Lacombe Inc.,"Ste-Madeleine, QC J0H 1S0",8431-General farm workers,1
,,Les Entreprises Downey & Roberge Inc.,"Cookshire-Eaton, QC J0B 1M0",8432-Nursery and greenhouse workers,8
,,Les Entreprises Fortin Tremblay et fils Inc.,"L'Ascension, QC G0W 1Y0",8431-General farm workers,6
,,Les Entreprises G.M. Benoit inc.,"Ste-Brigitte-des-Saults, QC J0C 1E0",8431-General farm workers,2
,,Les Entreprises Géracine inc.,"ST-DAMASE-DE-MATAPÉDIA, QC G0J 2J0",8431-General farm workers,1
,,Les Entreprises Gillivert Inc.,"Lavaltrie, QC J5T 3K8",8431-General farm workers,6
,,Les Entreprises J.M. Faille inc.,"St-Michel, QC J0L 2J0",8431-General farm workers,3
,,Les Entreprises Jacques Beloin inc.,"East Hereford, QC J0B 1S0",8432-Nursery and greenhouse workers,3
,,Les Entreprises Lavallée,"St-Joseph-du-Lac, QC J0N 1M0",8431-General farm workers,6
,,Les entreprises Magum Inc,"LYSTER, QC G0S 1V0",8431-General farm workers,2
,,Les Entreprises Noldeau inc.,"SAINT-EUGÈNE-DE-GUIGUES, QC J0Z 3L0",8431-General farm workers,1
,,Les Entreprises Pitre inc.,"Mont-Laurier, QC J9L 3G5",8431-General farm workers,25
,,Les Entreprises Quali-Ferme inc.,"LONGUEIL, QC J3Y 3S8",8431-General farm workers,3
,,Les Entreprises R.N.Perron Inc.,"DOLBEAU MISTASSINI, QC G8L 5P8",8431-General farm workers,2
,,Les Entreprises Robert Charette Inc,"St-Gabriel de Brandon, QC J0K 2N0",8431-General farm workers,84
,,Les Entreprises Sébastien Grégoire inc.,"Saint-Ambroise-de-Kildare, QC J0K 1C0",8431-General farm workers,5
,,Les Entreprises Yanick Lacharité inc.,"Nicolet, QC J3T 1M1",8431-General farm workers,5
,,Les Fermes  M V G   Inc.,"ST-THOMAS, QC J0K 3L0",8431-General farm workers,5
,,Les Fermes Alcaro Inc.,"St-Rémi, QC J0L 2L0",8431-General farm workers,20
,,Les Fermes Andre Berard Inc,"Notre-Dame De Lourdes, QC J0K 1K0",8431-General farm workers,1
,,Les Fermes Belvache Inc.,"Ste-Anne-des-Plaines, QC J0N 1H0",8431-General farm workers,4
,,Les fermes Benallan Farms Senc.,"Lachute, QC J8H 2C5",8431-General farm workers,3
,,Les Fermes Cotopierre Inc.,"RIMOUSKI, QC G5N 1W9",8431-General farm workers,1
,,Les Fermes David et Richard Blais inc,"Saint-Laurent-de-l'Île-d'Orléans, QC G0A 3Z0",8431-General farm workers,6
,,Les Fermes Du Soleil Inc.,"Sainte-Clotilde, QC J0L 1W0",8431-General farm workers,238
,,Les Fermes Élio Notaro & fils inc.,"Sherrington, QC J0L 2N0",8431-General farm workers,82
,,Les Fermes G.N.C. inc.,"St-Lin-Laurentides, QC J5M 1Y6",8431-General farm workers,16
,,Les Fermes G.Nadon Inc.,"Laval, QC H7J 1G6",8431-General farm workers,8
,,Les Fermes Gilles Roy & Fils Ltée,"Mercier, QC J6R 2L1",8431-General farm workers,45
,,Les Fermes Guilbault Enr.,"St-Lin-Laurentides, QC J5M 1Y5",8431-General farm workers,7
,,Les Fermes Horticoles LMR inc.,"St-Liguori, QC J0K 2X0",8431-General farm workers,16
,,Les Fermes Jacques Coulombe et Fils Ltée.,"St-Laurent I.O., QC G0A 3Z0",8431-General farm workers,27
,,Les Fermes JF & C. Gagnon inc.,"St-Roch De L'achigan, QC J0K 3H0",8431-General farm workers,3
,,Les Fermes L.C.E. Inc.,"SAINT-GÉDÉON-DE-BEAUCE, QC G0M 1T0",8431-General farm workers,1
,,Les Fermes Leclair & Frères Ltee,"Sherrington, QC J0L 2N0",8431-General farm workers,72
,,Les Fermes Lefort Inc.,"St-Rémi, QC J0L 2L0",8431-General farm workers,45
,,Les Fermes Majalyn Inc,"St-Lin Laurentides, QC J5M 1Y5",8431-General farm workers,2
,,Les Fermes Michel Beaulieu Inc.,"SAINT-ÉDOUARD, QC J0L 1Y0",8611-Harvesting labourers,3
,,Les Fermes Petite Nation inc.,"St-Hyacinthe, QC J7R 1L1",8431-General farm workers,3
,,Les Fermes R.R. Et Fils Inc.,"St-Michel, QC J0L 2J0",8431-General farm workers,25
,,Les Fermes Roger Gariépy et fils inc,"St-Roch-de-L'Achigan, QC J0K 3H0",8431-General farm workers,6
,,Les Fermes Roland Pigeon & Fils Inc.,"St-Rémi, QC J0L 2L0",8431-General farm workers,21
,,Les Fermes Serbi Inc.,"St-Eustache, QC J7R 4K3",8431-General farm workers,1
,,Les Fermes V. Forino & Fils Inc,"Sherrington, QC J0L 2N0",8431-General farm workers,27
,,,,8432-Nursery and greenhouse workers,21
,,Les Filles Auclair inc.,"Lavaltrie, QC J5T 3M9",8431-General farm workers,31
,,Les Fines herbes de Chez-Nous inc.,"St-Mathieu-de-Beloeil, QC J3G 0E3",8431-General farm workers,54
,,Les Fraises De L'Ile D'orléans Inc.,"St-Laurent,Ile d'Orléans, QC G0A 3Z0",8431-General farm workers,139
,,Les Fruits Bleus inc.,"St-Bruno, QC G0W 2L0",8431-General farm workers,15
,,Les Gazons Rouville (1988) inc.,"St-Jean-Baptiste, QC J0L 2B0",8431-General farm workers,5
,,Les Gazons Ste-Julie Ltée,"Les Coteaux, QC J7X 1G4",8431-General farm workers,26
,,Les Gazons Tholano inc,"ST-THOMAS, QC J0K 3L0",8431-General farm workers,6
,,Les Gestions Chou-Bec Inc.,"St-Joseph-du-Lac, QC J0N 1M0",8431-General farm workers,3
,,Les Gourmets d'Amérique inc,"Rougemont, QC J0L 1M0",8431-General farm workers,3
,,LES IMMEUBLES CLÉMENT DUBOIS INC.(Simmental 700 inc.),"Lévis, QC G6V 6E1",8431-General farm workers,2
,,Les Jardiniers du Chef,"Blainville, QC J7C 0V2",8432-Nursery and greenhouse workers,4
,,Les Jardins A. Guérin & Fils Inc.,"Sherrington, QC J0L 2N0",8431-General farm workers,32
,,,,8611-Harvesting labourers,14
,,Les Jardins Agripro Inc,"St Eustache, QC J7R 4K3",8432-Nursery and greenhouse workers,5
,,Les Jardins Barry Inc.,"Ste-Anne-de-la-Pérade, QC G0X 2J0",8432-Nursery and greenhouse workers,19
,,Les Jardins Bio-Forestiers enr,"Girardville, QC G0W 1R0",8431-General farm workers,5
,,Les Jardins C. Lauzon et Fils Inc.,"Oka, QC J0N 1E0",8431-General farm workers,18
,,Les Jardins Cérès (9142-8854 Qc Inc.),"Yamachiche, QC G0X 3L0",8431-General farm workers,29
,,Les Jardins D'Ambroise inc.,"St-Ambroise-de-Kildare, QC J0K 1C0",8431-General farm workers,1
,,Les Jardins Daniel Vaes Inc.,"Lavaltrie, QC J5T 3P9",8431-General farm workers,24
,,Les Jardins d'Arlington,"Stanbridge Est, QC J0J 2H0",8431-General farm workers,5
,,Les Jardins de Gallix,"Sept-Îles, QC G0G 1L0",8431-General farm workers,4
,,Les Jardins de la Côte Double senc.,"ST-CÉSAIRE, QC J0L 1T0",8431-General farm workers,2
,,Les Jardins d'Oka Inc.,"Oka, QC J0N 1E0",8431-General farm workers,25
,,Les jardins du Petit-Pré 2.0 Inc,"CHÂTEAU-RICHER, QC G0A 1N0",8431-General farm workers,3
,,Les Jardins Ducharme inc,"Ste-Mélanie, QC J0K 3A0",8431-General farm workers,5
,,LES JARDINS GLENORRA SENC.,"Ormstown, QC J0S 1K0",8431-General farm workers,5
,,Les Jardins Hubert & Frères inc.,"L'Assomption, QC J5W 3P4",8431-General farm workers,14
,,Les Jardins IEC Dubuc Inc.,"St-Édouard, QC J0L 1Y0",8431-General farm workers,5
,,LES JARDINS J&M HAMELIN INC.,"Saint-Michel, QC J0L 2J0",8431-General farm workers,2
,,Les Jardins Lefort Inc.,"Ste-Clotilde, QC J0L 1W0",8431-General farm workers,6
,,Les Jardins M.G. S.E.N.C.,"STE-MARIE-MADELEINE, QC J0H 1S0",8431-General farm workers,20
,,Les Jardins Michel Corbeil Inc.,"St-Eustache, QC J7K 4K3",8432-Nursery and greenhouse workers,10
,,Les Jardins Paul Cousineau & Fils Inc.,"St-Constant, QC J5A 0R2","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
,,,,8431-General farm workers,142
,,Les Jardins Sorel Inc.,"St-Michel, QC J0L 2J0",8431-General farm workers,32
,,Les Jardins Vegibec inc.,"Oka, QC J0N 1E0",8431-General farm workers,110
,,Les Légumes R & M Inc.,"Sherrington, QC J0L 2N0",8431-General farm workers,18
,,Les Maraichères F & L Dubuc Enr.,"St-Isidore, QC J0L 2A0",8431-General farm workers,6
,,Les Maraîchers Bombardier Inc.,"St-Édouard, QC J0L 1Y0",8431-General farm workers,12
,,Les Maraîchers L & L inc.,"Saint-Michel, QC J0L 2J0",8431-General farm workers,8
,,Les Maraichers MG inc.,"St-Lin-Laurentides, QC J5M 2A2",8431-General farm workers,4
,,Les Maraichers P.A. Cousineau & Fils inc.,"Ste-Clothilde, QC J0L 1W0",8431-General farm workers,38
,,Les Maraichers P.Y. Cousineau senc,"St-Eustache, QC J7R 4K3",8431-General farm workers,2
,,Les miels Lambert,"Wotton, QC J0A 1N0",8431-General farm workers,3
,,Les Miels Raphael inc.,"Alma, QC G8E 1A1",8431-General farm workers,4
,,Les Oeufs d'Orléans Inc.,"Saint-Laurent-de-l'Île-d'Orléans, QC G0A 3Z0",8431-General farm workers,1
,,Les Patates Turcot Inc.,"Saint-Lin-Laurentides, QC J5M 2A1",8431-General farm workers,2
,,Les Pervenches inc.,"Farnham, QC J2N 2P9",8431-General farm workers,2
,,Les Plantations de la Baie SENC,"CARLETON-SUR-MER, QC G0C 1J0",8431-General farm workers,2
,,Les Plantations Robert Inc,"Lac-Drolet, QC G0Y 1C0",8432-Nursery and greenhouse workers,16
,,Les Pommes Enderle inc,"Hemmingford, QC J0L 1H0",8431-General farm workers,12
,,Les Potagers des nues mains,"Sutton, QC J0E 2K0",8431-General farm workers,2
,,Les Productions Horticoles Demers Inc,"Lévis, QC G7A 0R7",8431-General farm workers,128
,,,,8432-Nursery and greenhouse workers,10
,,Les Productions Maraîchères Bourget et Frères inc.,"Mercier, QC J6R 2L1",8431-General farm workers,37
,,Les Productions Margiric Inc.,"Laval, QC H7J 1A3",8431-General farm workers,9
,,Les Produits Forino Inc.,"Ste-Clotilde, QC J0L 1W0",8431-General farm workers,15
,,Les Ruchers Chaudière-Appalaches Inc.,"St-Sylvestre, QC G0S 3C0",8431-General farm workers,11
,,Les Ruchers de la Mère-Michel Inc.,"Saint-Christophe-d'Arthabaska, QC G6S 0K9",8431-General farm workers,2
,,Les Ruchers des Aulnaies inc.,"STE-LOUISE, QC G0R 3K0",8431-General farm workers,2
,,Les Serres A Giguère (1990) inc,"Neuville, QC G0A 2R0",8431-General farm workers,2
,,Les Serres Beaulieu 1502 inc.,"LAVAL, QC H7J 1H3",8431-General farm workers,2
,,Les Serres Caron inc,"L'Islet, QC G0R 2B0",8432-Nursery and greenhouse workers,3
,,Les Serres Chlorophylle Inc,"Les Cèdres, QC J7T 1B1",8432-Nursery and greenhouse workers,2
,,Les Serres Dalton enr.,"St-Alexis, QC J0K 1T0",8432-Nursery and greenhouse workers,1
,,Les Serres de la Presqu'île inc.,"Saint-Damase, QC J0H 1J0",8431-General farm workers,27
,,Les Serres Demers Inc.,"Lévis, QC G7A 0R7",8432-Nursery and greenhouse workers,57
,,Les Serres Lamarche S.E.N.C,"Compton, QC J0B 1L0",8432-Nursery and greenhouse workers,4
,,Les Serres Lefort inc.,"Ste-Clotilde, QC J0L 1W0",8432-Nursery and greenhouse workers,3
,,Les Serres Sagami St-Janvier inc.,"Ste-Sophie, QC J5J 2V3",8432-Nursery and greenhouse workers,18
,,Les Serres Savoura Danville inc,"Sainte-Sophie, QC J5J 2V3",8432-Nursery and greenhouse workers,11
,,Les Serres Savoura Gaspésie inc.,"Ste-Sophie, QC J5J 2V3",8432-Nursery and greenhouse workers,4
,,Les Serres Savoura Ste-Marthe Inc.,"Ste-Sophie, QC J5J 2V3",8432-Nursery and greenhouse workers,7
,,Les Serres Savoura St-Etienne Inc.,"Sainte-Sophie, QC J5J 2V3",8432-Nursery and greenhouse workers,10
,,Les Serres Stéphane Bertrand inc.,"Mirabel, QC J7N 1P5",8432-Nursery and greenhouse workers,6
,,Les Serres Vaudreuil Inc.,"Vaudreuil-Dorion, QC J7V 8P2",8432-Nursery and greenhouse workers,4
,,Les Serres Vert Cannabis inc,"Mirabel, QC J7N 1P5",8432-Nursery and greenhouse workers,30
,,Les Terres Maraicheres Barbeau Inc,"St-Michel, QC J0L 2J0",8431-General farm workers,62
,,Les Terres Maraîchères Norvie Inc.,"SAINT-ÉTIENNE-DES-GRÈS, QC G0X 2P0",8431-General farm workers,1
,,Les Vallons Maraîchers Inc.,"Compton, QC J0B 1L0",8431-General farm workers,10
,,Les Vergers Cataphard et fils inc.,"Saint-Joseph du Lac, QC J0N 1M0",8431-General farm workers,40
,,Les Vergers Denis Charbonneau inc.,"Mont Saint-Grégoire, QC J0J 1K0",8431-General farm workers,12
,,Les Vergers Frier senc,"Hinchinbrooke, QC J0S 1A0",8431-General farm workers,12
,,Les Vergers J.M. Denis Inc.,"Mirabel, QC J7N 2R8",8431-General farm workers,4
,,Les Vergers Jobin et Fils inc.,"Frelighsburg, QC J0J 1C0",8431-General farm workers,4
,,Les Vergers Jude Dumoulin et fils Senc,"St-Joseph-du-Lac, QC J0N 1M0",8431-General farm workers,7
,,Les Vergers K et D Lavallée SENC,"St-Joseph du Lac, QC J0N 1M0",8431-General farm workers,6
,,Les Vergers La Tête dans les Pommes inc.,"St-Joseph-du-Lac, QC J0N 1M0",8431-General farm workers,7
,,Les Vergers Lafrance,"St-Joseph-du-Lac, QC J0N 1M0",8431-General farm workers,6
,,Les Vergers McKenzie inc.,"St-Antoine Abbé, QC J0S 1N0",8431-General farm workers,2
,,Les Vergers Missisquoi Inc,"Frelighsburg, QC J0J 1C0",8431-General farm workers,10
,,Les Vergers Multi-Pommes inc.,"St-Joseph-du-Lac, QC J0N 1M0",8431-General farm workers,12
,,Les Vergers Papineau Associés Inc.,"St-Paul D'Abbotsford, QC J0E 1A0",8431-General farm workers,7
,,Les Vergers St-Denis et fils senc.,"St-Joseph du Lac, QC J0N 1M0",8431-General farm workers,12
,,Les Vergers Tougas Inc.,"Dunham, QC J0E 1M0",8431-General farm workers,13
,,Les Viandes Biologiques de Charlevoix inc.,"St-Urbain, QC G0A 4K0",8431-General farm workers,5
,,Les Vignes des Bacchantes Inc.,"Hemmingford, QC J0L 1H0",8431-General farm workers,5
,,Luma Génétique inc.,"St-Bernard, QC G0S 2G0",8431-General farm workers,11
,,M.C.F. Leclerc inc.,"TROIS-RIVIÈRES, QC G8V 1Y8",8431-General farm workers,1
,,M.J Veilleux inc.,"Saint-Honoré-de-Shenley, QC G0M 1V0",8431-General farm workers,1
,,Maison agricole Joy Hill inc.,"Frelighsburg, QC J0J 1C0",8431-General farm workers,3
,,Maraîchers Brunelle inc.,"Saint-Thomas, QC J0K 3L0",8431-General farm workers,4
,,Maraîchers H.C.D.Enr.,"St-Lin-Laurentides, QC J5M 1Y5",8431-General farm workers,8
,,Maraîchers JPL Guérin & Fils Inc,"Sherrington, QC J0L 2N0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",2
,,,,8431-General farm workers,47
,,Mas & Fils Jardiniers Ltée,"St-Michel, QC J0L 2J0",8431-General farm workers,20
,,Massicotte Holstein Inc.,"Champlain, QC G0X 1C0",8431-General farm workers,1
,,Maxi-Sol Inc.,"Saint-Paul, QC J0K 3E0",8431-General farm workers,3
,,Méloporc Inc.,"Saint-Paul, QC J0K 3E0",8431-General farm workers,1
,,Merveilles d'Abeilles inc.,"Saint-Didace, QC J0K 2G0",8431-General farm workers,2
,,Messi-Beau inc.,"ST-CÉSAIRE, QC J0L 1T0",8431-General farm workers,2
,,Michel et Victoire Palardy senc,"Sainte-Madeleine, QC J0H 1S0",8431-General farm workers,4
,,Michel Pouliot,"SAINT-JEAN-DE L'ÎLE-D'ORLÉANS, QC G0A 3W0",8431-General farm workers,2
,,Michelle Gagnée (Bleuetière Benoit),"Dunham, QC J0E 1M0",8431-General farm workers,7
,,Miel Morand Inc.,"Saint-Thomas, QC J0K 3L0",8431-General farm workers,2
,,Miel Nature Inc.,"Melocheville, QC J0S 1J0",8431-General farm workers,1
,,Miel Pur Délice,"COATICOOK, QC G0P 1G0",8431-General farm workers,1
,,N. et L. St-Denis Senc,"Oka, QC J0N 1E0",8431-General farm workers,9
,,Napierveau Ltée,"Saint-Hyacinthe, QC J2R 1L1",8431-General farm workers,6
,,Novafruit Inc.,"St-Paul-d'Abbotsford, QC J0E 1A0",8431-General farm workers,45
,,Paradis des fraises J. Auclair & Fils Inc.,"Lavaltrie, QC J5T 3P4",8431-General farm workers,39
,,Patates Dolbec Inc,"St-Ubalde, QC G0A 4L0",8431-General farm workers,4
,,Paysages Rossignol inc.,"St-André-Avellin, QC J0V 1W0",8431-General farm workers,4
,,Pelouses Richer Boulet Inc.,"Québec, QC G1M 3R7",8431-General farm workers,4
,,Pépinière A. Massé inc.,"Saint-Césaire, QC J0L 1T0",8432-Nursery and greenhouse workers,22
,,Pépinière Abbotsford inc.,"St-Paul-d'Abbotsford, QC J0E 1A0",8432-Nursery and greenhouse workers,69
,,Pépinière Aiglon Inc,"Notre-Dame-de-Lourdes, QC G0S 1T0",8432-Nursery and greenhouse workers,16
,,Pépinière Auclair & Frères 1991 inc.,"Mont-St-Hilaire, QC J3H 4A9",8432-Nursery and greenhouse workers,6
,,Pépinière Boucher Division Plants Forestiers Inc.,"St-Ambroise, QC G7P 2B4",8432-Nursery and greenhouse workers,30
